[-474.026, -9.45203, 16.7614, 20.5666, 18.3484, 15.1779, 13.6393, 21.3772, 22.6892, 16.4833, 14.5043, 0.723938, -7.9092]
[-504.764, -13.6864, 27.813, 19.8712, 14.2551, 8.32071, 9.68041, 5.03712, 21.0224, 17.3516, 6.30647, 6.75624, 5.6038]
[-521.69, -1.91013, 42.0706, 19.8487, 3.81403, 7.16102, 4.70903, 6.74669, 18.5261, 23.1288, 16.4987, 15.7421, 4.03889]
[-560.627, -11.1502, 49.9586, 33.4502, 5.67381, 4.93204, 12.3689, 24.4997, 43.906, 46.294, 18.8237, 5.73165, -3.11978]
[-585.42, 24.4236, 51.4049, 33.5122, 7.70475, 4.0411, 9.75654, 11.3669, 33.0204, 47.7822, 30.6389, 16.3618, 13.3735]
[-630.81, 60.7058, 78.0622, 46.0854, 11.2664, 1.44666, 7.48698, 11.622, 32.8967, 34.7682, 27.3375, 10.408, 8.10232]
[-683.961, 102.694, 78.3849, 48.7743, 1.08098, 5.47415, 13.1323, 22.8724, 22.1848, 33.3846, 15.6714, 8.06734, -4.55599]
[-672.709, 109.776, 69.3817, 23.9169, -5.34663, -0.18701, 4.32253, 15.5978, 23.9342, 26.1718, 16.6617, 9.84856, -6.50959]
[-673.216, 110.018, 64.318, 36.3212, -8.66313, 5.55658, -1.10179, 17.9594, 18.7313, 34.1992, 25.1315, 20.5657, 5.84978]
[-687.045, 101.336, 64.4323, 33.4923, -7.39379, 6.85469, 11.8049, 21.8541, 22.565, 28.954, 25.182, 21.6804, 1.97777]
[-680.186, 114.537, 67.5462, 40.4817, -1.96233, 10.7482, -1.01361, 21.2882, 14.8955, 23.0721, 24.0305, 17.6735, 5.68598]
[-686.42, 115.23, 75.7314, 45.9094, -0.393628, 5.54629, -10.9685, 10.7201, 18.0384, 40.6962, 27.0698, 22.3939, 3.46327]
[-678.338, 108.678, 60.2042, 36.7204, -13.2136, 3.09139, 1.60769, 17.7339, 18.6761, 20.6541, 17.4254, 11.4538, -3.46548]
[-650.893, 114.235, 57.684, 34.6116, -5.5504, 8.98316, 1.97331, 22.1507, 15.0461, 16.7684, 24.179, 1.44435, -11.0223]
[-640.722, 108.724, 62.1793, 30.5191, 2.18971, -4.4319, -2.89725, 7.60734, 11.8863, 9.00417, 9.16089, -1.04672, -6.67115]
[-635.158, 111.19, 58.6426, 24.8104, 6.74276, -1.79576, 3.68797, 14.1942, 24.1457, 7.52541, -7.80304, 12.1477, -8.70933]
[-524.627, 99.8586, 37.3602, 0.301316, 5.59763, 15.4503, 3.31261, 6.81067, -10.6219, -4.12261, 6.06588, 3.04859, 0.242123]
[-464.021, 120.224, 38.9088, 1.92873, 26.9119, 23.1496, 15.8772, 21.7852, 11.081, -10.292, 4.92533, -3.54049, -5.22501]
[-612.946, 103.548, 90.4981, 40.5236, 51.4987, 41.6163, 20.0531, 22.3374, 24.3512, 4.25228, 7.43715, 1.93637, -6.04058]
[-644.016, 101.99, 76.9948, 33.2503, 36.2651, 43.2559, 39.4834, 38.683, 32.8845, 5.3894, 15.355, 13.6961, 1.52518]
[-671.616, 110.958, 91.0739, 30.2403, 28.756, 35.7493, 26.9203, 36.7619, 34.2159, 17.1251, 27.1639, 23.3597, -1.58878]
[-707.919, 127.621, 106.188, 34.4729, 33.9663, 36.2137, 20.1982, 23.715, 25.651, 24.6793, 31.3881, 27.5918, -4.36786]
[-761.075, 132.74, 99.9027, 42.5243, 32.524, 33.8989, 17.0217, 34.0258, 35.5923, 38.4395, 29.7981, 23.9533, -0.0197611]
[-762.551, 161.283, 100.795, 39.8194, 24.8081, 23.1555, 3.17447, 26.3759, 29.1692, 31.045, 33.3373, 24.2128, 11.9434]
[-761.794, 158.729, 87.9908, 42.3047, 7.8886, 10.5151, 17.7132, 31.5281, 44.3706, 46.6552, 34.328, 25.0389, 2.41617]
[-742.238, 134.89, 76.8673, 45.6874, 6.11271, 11.4503, 4.21092, 38.1483, 51.3179, 52.5624, 20.3493, 10.3208, 6.95416]
